latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
20.841,103.512,319.7,1,1,2019-02-21,06:30,A,63,6.0NRT,298,11.7,D
20.029,98.404,316.6,1.6,1.3,2019-02-21,06:30,A,66,6.0NRT,298.4,20.2,D
20.026,98.386,312.5,1.6,1.3,2019-02-21,06:30,A,40,6.0NRT,301.5,12,D
20.109,98.667,313.2,1.6,1.2,2019-02-21,06:30,A,59,6.0NRT,297.8,16.3,D
19.937,97.682,318.7,1.8,1.3,2019-02-21,06:30,A,64,6.0NRT,307.9,14.6,D
21.327,106.94,316.4,1.4,1.2,2019-02-21,06:30,A,65,6.0NRT,298,15.1,D
19.889,97.346,321.9,1.9,1.4,2019-02-21,06:30,A,74,6.0NRT,305,26.6,D
20.345,99.76,311.3,1.3,1.1,2019-02-21,06:30,A,57,6.0NRT,297.8,9,D
20.254,99.199,313.3,1.4,1.2,2019-02-21,06:30,A,41,6.0NRT,298.2,12.8,D
20.25,99.208,311.5,1.4,1.2,2019-02-21,06:30,A,34,6.0NRT,298.1,10.5,D
21.16,105.197,317.8,1.1,1.1,2019-02-21,06:30,A,67,6.0NRT,301.1,10.9,D
20.97,103.062,316.5,1,1,2019-02-21,06:30,A,49,6.0NRT,296.1,10,D
20.969,103.052,341.6,1,1,2019-02-21,06:30,A,91,6.0NRT,299.9,41.6,D
20.979,103.06,323.1,1,1,2019-02-21,06:30,A,77,6.0NRT,295.8,16.5,D
20.978,103.051,348.9,1,1,2019-02-21,06:30,A,95,6.0NRT,301.3,55.9,D
20.137,97.77,319.6,1.8,1.3,2019-02-21,06:30,A,54,6.0NRT,309.1,17.2,D
20.135,97.755,319.7,1.8,1.3,2019-02-21,06:30,A,39,6.0NRT,307.9,19,D
20.541,100.081,341.6,1.2,1.1,2019-02-21,06:30,A,91,6.0NRT,300.9,57,D
20.539,100.07,332.8,1.2,1.1,2019-02-21,06:30,A,86,6.0NRT,300.9,38,D
21.123,103.885,317,1,1,2019-02-21,06:30,A,68,6.0NRT,301.4,9.5,D
20.524,99.851,317.9,1.3,1.1,2019-02-21,06:30,A,72,6.0NRT,302.6,14.7,D
21.01,102.958,344.3,1,1,2019-02-21,06:30,A,93,6.0NRT,300.1,46.4,D
21.008,102.948,346.7,1,1,2019-02-21,06:30,A,94,6.0NRT,301.1,50.9,D
21.045,103.073,325.4,1,1,2019-02-21,06:30,A,80,6.0NRT,299.2,19,D
21.107,103.441,315.1,1,1,2019-02-21,06:30,A,60,6.0NRT,298.5,7.1,D
20.492,99.481,317.6,1.4,1.2,2019-02-21,06:30,A,62,6.0NRT,304,13.4,D
21.113,103.421,315.1,1,1,2019-02-21,06:30,A,50,6.0NRT,300.5,7,D
20.493,99.418,310,1.4,1.2,2019-02-21,06:30,A,53,6.0NRT,299,9,D
20.528,99.503,309,1.3,1.2,2019-02-21,06:30,A,40,6.0NRT,298.7,6.6,D
21.093,103.094,308.5,1,1,2019-02-21,06:30,A,20,6.0NRT,297.7,3.7,D
21.092,103.084,317.9,1,1,2019-02-21,06:30,A,71,6.0NRT,298.3,11.1,D
20.772,100.95,311.8,1.1,1.1,2019-02-21,06:30,A,63,6.0NRT,297.8,8.7,D
21.309,104.581,323.3,1.1,1,2019-02-21,06:30,A,76,6.0NRT,297.8,16.3,D
21.308,104.572,319.1,1.1,1,2019-02-21,06:30,A,70,6.0NRT,300,11.8,D
21.102,103.024,315.5,1,1,2019-02-21,06:30,A,67,6.0NRT,297.7,9.3,D
21.1,103.015,311.7,1,1,2019-02-21,06:30,A,57,6.0NRT,300.1,6.2,D
20.556,99.485,311.1,1.4,1.2,2019-02-21,06:30,A,58,6.0NRT,299.6,9.4,D
19.896,95.653,325.6,2.6,1.5,2019-02-21,06:30,A,72,6.0NRT,310,43.6,D
21.384,104.926,314.6,1.1,1,2019-02-21,06:30,A,61,6.0NRT,299.6,8.2,D
21.383,104.915,322,1.1,1,2019-02-21,06:30,A,74,6.0NRT,298.9,15.9,D
21.178,103.429,327.5,1,1,2019-02-21,06:30,A,81,6.0NRT,299.3,19.9,D
21.182,103.383,345.3,1,1,2019-02-21,06:30,A,93,6.0NRT,301.9,45.9,D
21.181,103.374,333.4,1,1,2019-02-21,06:30,A,86,6.0NRT,302,26.1,D
19.888,95.648,325.1,2.6,1.5,2019-02-21,06:30,A,71,6.0NRT,311.1,40.1,D
21.325,104.288,315.6,1,1,2019-02-21,06:30,A,55,6.0NRT,302,8.1,D
21.198,103.371,321.6,1,1,2019-02-21,06:30,A,75,6.0NRT,300.9,12.5,D
21.177,103.219,317.2,1,1,2019-02-21,06:30,A,55,6.0NRT,302.2,8,D
21.175,103.209,322,1,1,2019-02-21,06:30,A,76,6.0NRT,301.6,12.7,D
20.189,97.168,320,2,1.4,2019-02-21,06:30,A,66,6.0NRT,305.1,21.7,D
20.65,99.682,310.6,1.3,1.1,2019-02-21,06:30,A,59,6.0NRT,298.3,9.3,D
21.221,103.338,316.7,1,1,2019-02-21,06:30,A,63,6.0NRT,302.8,7.9,D
20.646,99.591,316.2,1.3,1.1,2019-02-21,06:30,A,70,6.0NRT,298.8,15.2,D
19.799,94.888,321.1,3,1.6,2019-02-21,06:30,A,63,6.0NRT,308.1,25.3,D
21.196,102.905,332.7,1,1,2019-02-21,06:30,A,86,6.0NRT,299.1,28.9,D
21.194,102.896,328.2,1,1,2019-02-21,06:30,A,82,6.0NRT,298.1,22.8,D
21.253,103.24,316.6,1,1,2019-02-21,06:30,A,69,6.0NRT,304.8,6.9,D
21.224,102.972,313.8,1,1,2019-02-21,06:30,A,64,6.0NRT,299.7,8.1,D
21.284,103.332,314,1,1,2019-02-21,06:30,A,48,6.0NRT,301.8,5.2,D
21.283,103.322,314.4,1,1,2019-02-21,06:30,A,44,6.0NRT,301.5,5,D
21.279,103.294,315.8,1,1,2019-02-21,06:30,A,50,6.0NRT,302.1,5.9,D
20.714,99.571,312.1,1.3,1.1,2019-02-21,06:30,A,60,6.0NRT,299.8,9.8,D
21.316,103.424,319.2,1,1,2019-02-21,06:30,A,66,6.0NRT,304.7,7.9,D
20.754,99.755,312.6,1.3,1.1,2019-02-21,06:30,A,65,6.0NRT,296.8,10.8,D
20.753,99.744,318.6,1.3,1.1,2019-02-21,06:30,A,74,6.0NRT,299.5,18.2,D
19.89,94.806,318,3,1.6,2019-02-21,06:30,A,62,6.0NRT,306.1,23.3,D
21.458,104.251,311.5,1,1,2019-02-21,06:30,A,44,6.0NRT,297.6,7.4,D
21.31,103.191,319.9,1,1,2019-02-21,06:30,A,74,6.0NRT,300.6,11.5,D
19.892,94.659,319.6,3.1,1.7,2019-02-21,06:30,A,66,6.0NRT,306.4,29.9,D
19.886,94.63,317.6,3.1,1.7,2019-02-21,06:30,A,57,6.0NRT,304.5,21.1,D
21.433,103.936,318.6,1,1,2019-02-21,06:30,A,68,6.0NRT,303.4,8,D
19.892,94.652,322.2,3.1,1.7,2019-02-21,06:30,A,71,6.0NRT,306,43.5,D
20.504,97.815,316.7,1.8,1.3,2019-02-21,06:30,A,47,6.0NRT,304.2,15.3,D
21.415,103.469,312.2,1,1,2019-02-21,06:30,A,56,6.0NRT,297.1,6,D
21.413,103.46,311.6,1,1,2019-02-21,06:30,A,51,6.0NRT,296.2,5.5,D
21.372,103.165,314.2,1,1,2019-02-21,06:30,A,33,6.0NRT,299.8,5.7,D
20.515,97.812,318.5,1.8,1.3,2019-02-21,06:30,A,60,6.0NRT,303.1,20.3,D
20.543,97.905,318,1.7,1.3,2019-02-21,06:30,A,59,6.0NRT,305.7,16.5,D
21.542,104.121,312.7,1,1,2019-02-21,06:30,A,48,6.0NRT,301.5,5.9,D
21.423,103.205,337.5,1,1,2019-02-21,06:30,A,89,6.0NRT,301.6,34.6,D
21.421,103.195,313.1,1,1,2019-02-21,06:30,A,44,6.0NRT,302.1,7.2,D
20.597,97.89,319.6,1.7,1.3,2019-02-21,06:30,A,65,6.0NRT,307.4,15.7,D
21.507,103.478,316.7,1,1,2019-02-21,06:30,A,69,6.0NRT,301.7,8.8,D
20.54,97.437,327.3,1.9,1.3,2019-02-21,06:30,A,80,6.0NRT,303.5,43.4,D
21.504,103.391,312.5,1,1,2019-02-21,06:30,A,51,6.0NRT,299.2,6.4,D
21.335,102.158,317.3,1,1,2019-02-21,06:30,A,72,6.0NRT,299.2,10.9,D
21.333,102.149,313.2,1,1,2019-02-21,06:30,A,65,6.0NRT,300.6,7.3,D
20.617,97.667,312.1,1.8,1.3,2019-02-21,06:30,A,23,6.0NRT,300.7,11.3,D
21.48,102.966,311.1,1,1,2019-02-21,06:30,A,59,6.0NRT,299.7,5.6,D
21.07,100.25,341,1.2,1.1,2019-02-21,06:30,A,91,6.0NRT,299.5,52.8,D
21.618,103.868,313.6,1,1,2019-02-21,06:30,A,59,6.0NRT,301,5.7,D
21.074,100.255,326,1.2,1.1,2019-02-21,06:30,A,82,6.0NRT,298.9,26.4,D
21.072,100.243,324.4,1.2,1.1,2019-02-21,06:30,A,80,6.0NRT,298.8,24.4,D
21.533,103.067,311.8,1,1,2019-02-21,06:30,A,58,6.0NRT,301.5,6.3,D
21.457,102.417,310.2,1,1,2019-02-21,06:30,A,57,6.0NRT,298.2,5.7,D
21.141,100.301,311.6,1.2,1.1,2019-02-21,06:30,A,59,6.0NRT,300.3,7.5,D
21.151,100.299,311.2,1.2,1.1,2019-02-21,06:30,A,49,6.0NRT,300.5,7.4,D
20.711,97.605,320.5,1.8,1.3,2019-02-21,06:30,A,58,6.0NRT,307.9,15.7,D
21.916,105.471,313.3,1.2,1.1,2019-02-21,06:30,A,58,6.0NRT,294.9,7,D
21.619,103.223,313.4,1,1,2019-02-21,06:30,A,54,6.0NRT,301.2,5.9,D
20.663,97.232,318,1.9,1.4,2019-02-21,06:30,A,53,6.0NRT,307.2,22.4,D
21.329,101.094,307.3,1.1,1,2019-02-21,06:30,A,47,6.0NRT,297.3,5,D
21.956,105.302,311.3,1.1,1.1,2019-02-21,06:30,A,49,6.0NRT,297.9,4.5,D
21.678,103.252,309.4,1,1,2019-02-21,06:30,A,50,6.0NRT,297.1,5.5,D
21.606,102.689,327,1,1,2019-02-21,06:30,A,82,6.0NRT,297.8,21.6,D
21.605,102.68,314.7,1,1,2019-02-21,06:30,A,68,6.0NRT,297.5,9.4,D
21.382,101.189,324.4,1.1,1,2019-02-21,06:30,A,80,6.0NRT,304.4,16.3,D
21.979,105.331,327.3,1.1,1.1,2019-02-21,06:30,A,82,6.0NRT,300.6,22.5,D
22.075,105.899,313.5,1.2,1.1,2019-02-21,06:30,A,62,6.0NRT,298.7,9.6,D
21.995,105.267,310.2,1.1,1.1,2019-02-21,06:30,A,31,6.0NRT,297.7,3.9,D
21.368,100.874,312.8,1.1,1.1,2019-02-21,06:30,A,66,6.0NRT,301.1,8.2,D
22.009,105.298,313.2,1.1,1.1,2019-02-21,06:30,A,37,6.0NRT,299,5.9,D
22.008,105.287,314.7,1.1,1.1,2019-02-21,06:30,A,64,6.0NRT,299.4,7.5,D
22.033,104.965,315.7,1.1,1,2019-02-21,06:30,A,67,6.0NRT,298.1,10,D
22.039,104.97,310.4,1.1,1,2019-02-21,06:30,A,53,6.0NRT,298.1,5.4,D
22.039,104.895,314.6,1.1,1,2019-02-21,06:30,A,43,6.0NRT,296.7,8.6,D
22.037,104.884,323.2,1.1,1,2019-02-21,06:30,A,67,6.0NRT,296.5,17.7,D
21.297,99.866,314.1,1.3,1.1,2019-02-21,06:30,A,68,6.0NRT,298.6,13,D
21.952,104.166,317.8,1,1,2019-02-21,06:30,A,31,6.0NRT,305.1,9.9,D
21.829,102.893,316.6,1,1,2019-02-21,06:30,A,71,6.0NRT,300.9,8.2,D
21.828,102.883,312.2,1,1,2019-02-21,06:30,A,61,6.0NRT,301.2,5,D
21.807,102.74,314.5,1,1,2019-02-21,06:30,A,68,6.0NRT,299.8,7.3,D
21.857,103.025,311.7,1,1,2019-02-21,06:30,A,53,6.0NRT,299.6,6.3,D
21.688,101.806,325.7,1,1,2019-02-21,06:30,A,81,6.0NRT,298.2,21.5,D
21.967,103.668,325.1,1,1,2019-02-21,06:30,A,80,6.0NRT,299.2,18.2,D
21.966,103.658,319.7,1,1,2019-02-21,06:30,A,74,6.0NRT,299.2,12.5,D
21.969,103.618,311.6,1,1,2019-02-21,06:30,A,59,6.0NRT,300.4,6.1,D
21.973,103.578,318.1,1,1,2019-02-21,06:30,A,72,6.0NRT,301.2,10.4,D
21.94,103.21,313.2,1,1,2019-02-21,06:30,A,52,6.0NRT,299.9,5.8,D
21.938,103.2,313.4,1,1,2019-02-21,06:30,A,44,6.0NRT,297.8,6.8,D
20.968,97.036,321.3,2,1.4,2019-02-21,06:30,A,56,6.0NRT,309.4,17.3,D
22.232,105.153,312.7,1.1,1.1,2019-02-21,06:30,A,61,6.0NRT,298.5,7.2,D
22.15,104.532,316.8,1.1,1,2019-02-21,06:30,A,69,6.0NRT,300.1,9.5,D
21.248,98.573,318.4,1.5,1.2,2019-02-21,06:30,A,71,6.0NRT,301.5,18.5,D
21.25,98.568,321.3,1.5,1.2,2019-02-21,06:30,A,65,6.0NRT,299.2,21.7,D
21.938,102.687,315.4,1,1,2019-02-21,06:30,A,70,6.0NRT,299,8.8,D
21.937,102.677,311.3,1,1,2019-02-21,06:30,A,56,6.0NRT,301,5.3,D
22.068,103.537,312.1,1,1,2019-02-21,06:30,A,49,6.0NRT,301.1,4,D
22.037,103.315,310.3,1,1,2019-02-21,06:30,A,57,6.0NRT,298.8,5.1,D
21.048,97.107,325.9,1.9,1.4,2019-02-21,06:30,A,64,6.0NRT,310.3,28.3,D
21.072,97.102,323.1,1.9,1.4,2019-02-21,06:30,A,61,6.0NRT,307.4,21.2,D
21.106,97.225,316.2,1.9,1.3,2019-02-21,06:30,A,36,6.0NRT,303.1,15,D
22.02,102.549,323.4,1,1,2019-02-21,06:30,A,79,6.0NRT,302.2,16.3,D
21.557,99.449,310.9,1.3,1.1,2019-02-21,06:30,A,61,6.0NRT,297.2,10.3,D
21.152,97.096,321.3,1.9,1.4,2019-02-21,06:30,A,73,6.0NRT,307.2,22.6,D
22.414,104.954,334.7,1.1,1.1,2019-02-21,06:30,A,87,6.0NRT,301.6,34.2,D
22.45,105.09,312.8,1.1,1.1,2019-02-21,06:30,A,62,6.0NRT,298.4,8.1,D
21.64,99.579,311.7,1.3,1.1,2019-02-21,06:30,A,48,6.0NRT,300.8,9.3,D
21.056,96.286,319.5,2.2,1.4,2019-02-21,06:30,A,58,6.0NRT,304.2,29.7,D
22.153,102.445,342.7,1,1,2019-02-21,06:30,A,92,6.0NRT,300.2,44.9,D
22.151,102.436,325.1,1,1,2019-02-21,06:30,A,81,6.0NRT,299.6,20.1,D
22.276,103.179,314.9,1,1,2019-02-21,06:30,A,69,6.0NRT,301,7.1,D
22.314,102.996,316.8,1,1,2019-02-21,06:30,A,72,6.0NRT,295.4,10.9,D
22.324,102.998,317.9,1,1,2019-02-21,06:30,A,73,6.0NRT,294.5,13.1,D
22.277,102.673,316.9,1,1,2019-02-21,06:30,A,73,6.0NRT,298.6,11.5,D
22.276,102.664,322.2,1,1,2019-02-21,06:30,A,78,6.0NRT,298.6,16.3,D
21.776,99.474,312.5,1.3,1.1,2019-02-21,06:30,A,32,6.0NRT,300.6,7.6,D
22.36,103.189,313.5,1,1,2019-02-21,06:30,A,67,6.0NRT,300.8,6.7,D
22.288,102.622,311.3,1,1,2019-02-21,06:30,A,64,6.0NRT,299.5,6.7,D
21.809,99.481,317,1.3,1.1,2019-02-21,06:30,A,72,6.0NRT,299.1,13.8,D
21.828,99.476,311.8,1.3,1.1,2019-02-21,06:30,A,52,6.0NRT,297.9,8.4,D
22.765,105.898,313.6,1.2,1.1,2019-02-21,06:30,A,53,6.0NRT,293.6,12.3,D
22.321,102.597,307.9,1,1,2019-02-21,06:30,A,54,6.0NRT,297.6,4.2,D
23.002,99.296,311.4,1.3,1.1,2019-02-21,06:30,A,65,6.0NRT,296.5,10.7,D
23.029,99.402,312.9,1.3,1.1,2019-02-21,06:30,A,68,6.0NRT,298.8,11,D
23.271,100.802,318.4,1.1,1,2019-02-21,06:30,A,76,6.0NRT,294.3,16,D
23.701,103.64,320.3,1,1,2019-02-21,06:30,A,62,6.0NRT,303.7,10.7,D
23.661,103.213,318.3,1,1,2019-02-21,06:30,A,68,6.0NRT,305.8,7.7,D
23.883,104.814,314.8,1.1,1.1,2019-02-21,06:30,A,56,6.0NRT,301.3,8.5,D
23.892,104.812,317.7,1.1,1.1,2019-02-21,06:30,A,66,6.0NRT,301.1,11.4,D
22.893,98.112,311.1,1.5,1.2,2019-02-21,06:30,A,63,6.0NRT,296.6,12.5,D
22.89,98.098,310.2,1.5,1.2,2019-02-21,06:30,A,60,6.0NRT,297.9,11.6,D
23.291,100.459,311,1.1,1,2019-02-21,06:30,A,58,6.0NRT,293.2,9.7,D
23.289,100.449,310.5,1.1,1,2019-02-21,06:30,A,59,6.0NRT,295.2,9.4,D
23.964,104.954,326.4,1.2,1.1,2019-02-21,06:30,A,79,6.0NRT,304.2,22.1,D
23.963,104.943,312.9,1.2,1.1,2019-02-21,06:30,A,46,6.0NRT,301.4,6.1,D
24.021,105.175,312.8,1.2,1.1,2019-02-21,06:30,A,35,6.0NRT,293.7,9.2,D
23.741,103.053,318.5,1,1,2019-02-21,06:30,A,61,6.0NRT,305.3,7.2,D
23.847,103.559,334.8,1,1,2019-02-21,06:30,A,86,6.0NRT,301.5,28.4,D
24.088,104.538,317.2,1.1,1.1,2019-02-21,06:30,A,65,6.0NRT,305.5,8.7,D
24.024,103.992,322.8,1.1,1,2019-02-21,06:30,A,76,6.0NRT,302.8,15,D
24.023,103.982,315.6,1.1,1,2019-02-21,06:30,A,62,6.0NRT,302.3,7.4,D
23.582,100.849,311.9,1.1,1,2019-02-21,06:30,A,68,6.0NRT,292.2,10.9,D
24.224,104.947,315.3,1.2,1.1,2019-02-21,06:30,A,64,6.0NRT,296.6,12.7,D
24.223,104.936,311.9,1.2,1.1,2019-02-21,06:30,A,52,6.0NRT,295.9,9.4,D
22.464,94.098,321,3,1.6,2019-02-21,06:30,A,76,6.0NRT,305.8,52.4,D
24.152,104.275,329.9,1.1,1,2019-02-21,06:30,A,83,6.0NRT,300.6,26,D
24.151,104.264,312.3,1.1,1,2019-02-21,06:30,A,58,6.0NRT,299.9,6.3,D
22.465,94.093,321.8,3,1.6,2019-02-21,06:30,A,76,6.0NRT,305.6,55.7,D
24.339,105.206,311.8,1.2,1.1,2019-02-21,06:30,A,36,6.0NRT,286.3,11,D
24.225,104.118,313,1.1,1,2019-02-21,06:30,A,57,6.0NRT,301.2,5.7,D
23.142,96.468,311.6,1.9,1.4,2019-02-21,06:30,A,60,6.0NRT,299.9,10.9,D
24.333,103.758,323.6,1,1,2019-02-21,06:30,A,63,6.0NRT,303.7,14.3,D
23.981,101.042,305.7,1,1,2019-02-21,06:30,A,43,6.0NRT,294,4.9,D
23.775,99.5,307.3,1.2,1.1,2019-02-21,06:30,A,55,6.0NRT,294.5,6.3,D
23.143,95.701,317.1,2.2,1.4,2019-02-21,06:30,A,72,6.0NRT,303.8,16.3,D
23.368,95.703,323.8,2.2,1.4,2019-02-21,06:30,A,80,6.0NRT,303.8,41.1,D
24.791,104.162,320.5,1.1,1,2019-02-21,06:30,A,76,6.0NRT,302.2,13.9,D
22.967,92.84,307.9,3.6,1.8,2019-02-21,06:30,A,45,6.0NRT,293.5,35.1,D
22.976,92.833,309.1,3.6,1.8,2019-02-21,06:30,A,53,6.0NRT,293.4,43.7,D
25.629,106.02,302.4,1.4,1.2,2019-02-21,06:30,A,36,6.0NRT,288.9,4.3,D
24.21,96.464,312.6,1.8,1.3,2019-02-21,06:30,A,39,6.0NRT,298.2,9.5,D
25.143,102.091,315.4,1,1,2019-02-21,06:30,A,69,6.0NRT,304,7.3,D
23.746,93.711,308.2,3,1.6,2019-02-21,06:30,A,56,6.0NRT,297.6,28.5,D
23.747,93.703,307.9,3,1.6,2019-02-21,06:30,A,47,6.0NRT,297.8,25.7,D
23.86,93.73,308.4,2.9,1.6,2019-02-21,06:30,A,59,6.0NRT,296.4,26.7,D
23.703,92.451,309.2,3.7,1.8,2019-02-21,06:30,A,61,6.0NRT,292,42.3,D
23.696,92.445,307.5,3.7,1.8,2019-02-21,06:30,A,52,6.0NRT,293.2,34.7,D
24.755,97.303,315.1,1.6,1.2,2019-02-21,06:30,A,50,6.0NRT,297.3,15.9,D
24.768,97.316,313.7,1.6,1.2,2019-02-21,06:30,A,32,6.0NRT,298.3,13.6,D
24.766,97.301,316.7,1.6,1.2,2019-02-21,06:30,A,64,6.0NRT,299.7,18.1,D
25.451,97.187,307.3,1.6,1.2,2019-02-21,06:30,A,55,6.0NRT,295.3,7.7,D
25.995,100.436,316.3,1.1,1,2019-02-21,06:30,A,53,6.0NRT,302.2,7.6,D
25.993,100.427,321.9,1.1,1,2019-02-21,06:30,A,63,6.0NRT,301,14.3,D
26,100.42,313.5,1.1,1,2019-02-21,06:30,A,50,6.0NRT,300.7,5.1,D
25.452,97.182,306.7,1.6,1.2,2019-02-21,06:30,A,49,6.0NRT,294.6,6.9,D
26.03,100.435,319,1,1,2019-02-21,06:30,A,33,6.0NRT,302.6,10.8,D
26.456,101.237,310.8,1,1,2019-02-21,06:30,A,57,6.0NRT,298.3,6.8,D
26.565,101.668,319.9,1,1,2019-02-21,06:30,A,60,6.0NRT,306.2,8.9,D
26.574,101.667,338.5,1,1,2019-02-21,06:30,A,89,6.0NRT,306.4,31.7,D
26.573,101.657,319.9,1,1,2019-02-21,06:30,A,65,6.0NRT,302.9,8.5,D
26.511,101.171,309.9,1,1,2019-02-21,06:30,A,53,6.0NRT,298.6,5.2,D
26.509,101.161,312.6,1,1,2019-02-21,06:30,A,64,6.0NRT,296.9,7.2,D
27.272,102.569,321.5,1,1,2019-02-21,06:30,A,74,6.0NRT,300.3,13.9,D
26.532,92.307,316.1,3.2,1.7,2019-02-21,06:30,A,0,6.0NRT,293.7,55.4,D
26.711,91.026,306.4,3.9,1.8,2019-02-21,06:30,A,61,6.0NRT,292.4,29.4,D
29.069,102.736,311.4,1.1,1,2019-02-21,06:30,A,52,6.0NRT,298.8,8,D
29.068,102.726,314.1,1.1,1,2019-02-21,06:30,A,68,6.0NRT,301.9,9.5,D
31.492,101.81,301.5,1,1,2019-02-21,06:30,A,14,6.0NRT,288,5.6,D
40.871,69.533,327,1.2,1.1,2019-02-21,06:30,T,85,6.0NRT,282.9,35.8,D
18.761,105.116,323.8,1.1,1,2019-02-21,06:30,A,77,6.0NRT,298.7,17.6,D
18.76,105.106,317,1.1,1,2019-02-21,06:30,A,67,6.0NRT,298.4,10.6,D
18.283,101.75,319.5,1.1,1,2019-02-21,06:30,A,58,6.0NRT,306.8,9.1,D
18.281,101.74,321.7,1.1,1,2019-02-21,06:30,A,71,6.0NRT,308.3,11,D
18.631,103.973,311.3,1,1,2019-02-21,06:30,A,39,6.0NRT,298.7,4.1,D
18.63,103.963,312,1,1,2019-02-21,06:30,A,42,6.0NRT,300.2,4.4,D
18.224,101.253,326,1.2,1.1,2019-02-21,06:30,A,57,6.0NRT,310.1,11.9,D
17.907,99.03,318.7,1.6,1.2,2019-02-21,06:30,A,61,6.0NRT,306.5,10.1,D
18.646,103.619,339.1,1,1,2019-02-21,06:30,A,89,6.0NRT,303.8,33.2,D
18.644,103.61,355.1,1,1,2019-02-21,06:30,A,97,6.0NRT,306.8,65.2,D
18.346,101.562,365.6,1.1,1.1,2019-02-21,06:30,A,100,6.0NRT,305.8,112.5,D
18.345,101.552,313.9,1.1,1.1,2019-02-21,06:30,A,30,6.0NRT,303,5.5,D
18.322,101.285,330.1,1.2,1.1,2019-02-21,06:30,A,78,6.0NRT,305.8,24.1,D
17.872,98.559,321.7,1.7,1.3,2019-02-21,06:30,A,60,6.0NRT,307.6,21.5,D
18.333,101.294,330.1,1.2,1.1,2019-02-21,06:30,A,70,6.0NRT,305.5,24,D
17.97,98.729,325,1.7,1.3,2019-02-21,06:30,A,68,6.0NRT,310.2,22.2,D
19.02,105.058,314.2,1.1,1,2019-02-21,06:30,A,48,6.0NRT,299.5,5.3,D
19.019,105.048,312.4,1.1,1,2019-02-21,06:30,A,21,6.0NRT,299.3,4.3,D
18.897,104.026,309.6,1,1,2019-02-21,06:30,A,29,6.0NRT,295.7,4.2,D
18.053,98.608,321.6,1.7,1.3,2019-02-21,06:30,A,70,6.0NRT,309.5,15.5,D
18.456,100.899,319.3,1.2,1.1,2019-02-21,06:30,A,57,6.0NRT,306.8,8.9,D
18.065,98.54,322.6,1.7,1.3,2019-02-21,06:30,A,72,6.0NRT,309.7,17,D
18.302,99.882,320.9,1.4,1.2,2019-02-21,06:30,A,69,6.0NRT,307.1,15.1,D
18.548,101.364,322.3,1.1,1.1,2019-02-21,06:30,A,60,6.0NRT,300.3,16.7,D
18.558,101.363,318.1,1.1,1.1,2019-02-21,06:30,A,43,6.0NRT,298.4,11.3,D
18.098,98.455,322.6,1.8,1.3,2019-02-21,06:30,A,72,6.0NRT,308.7,14.8,D
18.902,103.359,313.1,1,1,2019-02-21,06:30,A,34,6.0NRT,297.8,7,D
19.716,109.156,310.1,1.9,1.3,2019-02-21,06:30,A,10,6.0NRT,299.9,15.5,D
19,103.586,317.7,1,1,2019-02-21,06:30,A,58,6.0NRT,299.9,8.6,D
18.942,103.183,316.6,1,1,2019-02-21,06:30,A,62,6.0NRT,299,11,D
18.941,103.174,326.3,1,1,2019-02-21,06:30,A,81,6.0NRT,301.6,21.8,D
18.993,103.405,317.5,1,1,2019-02-21,06:30,A,62,6.0NRT,301.4,8.7,D
18.414,99.508,335.2,1.5,1.2,2019-02-21,06:30,A,86,6.0NRT,309.1,42.2,D
19.112,103.855,309.4,1,1,2019-02-21,06:30,A,40,6.0NRT,296.1,5.7,D
19.11,103.845,308.9,1,1,2019-02-21,06:30,A,35,6.0NRT,298,6.1,D
19.043,103.31,319.4,1,1,2019-02-21,06:30,A,60,6.0NRT,301.4,10.7,D
19.055,103.331,328.7,1,1,2019-02-21,06:30,A,83,6.0NRT,305.2,21,D
19.054,103.322,323.5,1,1,2019-02-21,06:30,A,78,6.0NRT,304.5,14.8,D
19.414,105.743,319.1,1.1,1.1,2019-02-21,06:30,A,70,6.0NRT,299.6,12.4,D
19.413,105.733,321.7,1.1,1.1,2019-02-21,06:30,A,74,6.0NRT,299.5,16,D
19.219,104.227,311.9,1,1,2019-02-21,06:30,A,49,6.0NRT,298,6.5,D
19.232,104.187,316.4,1,1,2019-02-21,06:30,A,63,6.0NRT,297.5,10.4,D
19.265,104.23,314.4,1,1,2019-02-21,06:30,A,64,6.0NRT,301.1,7.1,D
18.506,99.245,319.4,1.5,1.2,2019-02-21,06:30,A,55,6.0NRT,306.2,15.6,D
18.509,99.238,317.1,1.5,1.2,2019-02-21,06:30,A,51,6.0NRT,305.9,10.9,D
19.223,103.157,316,1,1,2019-02-21,06:30,A,68,6.0NRT,302.3,9.6,D
18.445,98.341,321.3,1.8,1.3,2019-02-21,06:30,A,59,6.0NRT,308.8,14.6,D
18.772,100.19,320.7,1.3,1.1,2019-02-21,06:30,A,71,6.0NRT,303.6,13.3,D
19.5,105.005,313.8,1.1,1,2019-02-21,06:30,A,49,6.0NRT,301.6,5.4,D
19.262,103.295,325,1,1,2019-02-21,06:30,A,79,6.0NRT,300.5,16.6,D
19.26,103.286,388.9,1,1,2019-02-21,06:30,A,100,6.0NRT,305.9,187.1,D
19.509,105.003,313.6,1.1,1,2019-02-21,06:30,A,58,6.0NRT,300.7,5.5,D
19.508,104.993,312,1.1,1,2019-02-21,06:30,A,50,6.0NRT,300.5,4.3,D
