latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
18.90086,80.56515,337.4,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,308.5,2.6,D
18.91544,80.65147,336.3,0.43,0.38,2019-04-07,07:36,N,low,1.0NRT,310.1,2.4,D
19.02571,81.31388,345.8,0.41,0.37,2019-04-07,07:36,N,nominal,1.0NRT,310.8,2.7,D
19.02635,81.31776,339.2,0.41,0.37,2019-04-07,07:36,N,low,1.0NRT,312.2,2.9,D
19.41159,83.78394,336.6,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,304.5,4.7,D
20.62759,94.2611,350.6,0.47,0.64,2019-04-07,07:36,N,nominal,1.0NRT,299.3,6.4,D
18.83332,80.19046,337.4,0.45,0.39,2019-04-07,07:36,N,low,1.0NRT,311.2,4.3,D
18.91195,80.65211,340.3,0.43,0.38,2019-04-07,07:36,N,low,1.0NRT,311.4,3.6,D
18.96157,80.94779,338.6,0.42,0.38,2019-04-07,07:36,N,low,1.0NRT,309.7,3.4,D
19.51655,84.52731,336.7,0.4,0.37,2019-04-07,07:36,N,nominal,1.0NRT,300.8,5.7,D
18.83049,80.1954,346.2,0.45,0.39,2019-04-07,07:36,N,low,1.0NRT,310.4,4.9,D
18.95878,80.95242,340.1,0.42,0.38,2019-04-07,07:36,N,low,1.0NRT,310.3,3.4,D
19.43694,84.00188,334.9,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,304.3,1.9,D
18.81137,80.10585,345.8,0.46,0.39,2019-04-07,07:36,N,nominal,1.0NRT,309.4,4.4,D
18.82619,80.1918,341.4,0.45,0.39,2019-04-07,07:36,N,low,1.0NRT,310.6,3.9,D
18.82693,80.19607,346.3,0.45,0.39,2019-04-07,07:36,N,low,1.0NRT,311.7,3.5,D
19.31731,83.22327,335,0.38,0.36,2019-04-07,07:36,N,nominal,1.0NRT,304.6,4.7,D
19.51038,84.5322,334.8,0.4,0.37,2019-04-07,07:36,N,nominal,1.0NRT,300.8,2.1,D
18.89384,80.60896,347.1,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,309.5,5.3,D
18.89871,80.63775,343.4,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,313.6,7,D
19.37874,83.65409,333.7,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,304.1,8.5,D
19.47187,84.28839,330.4,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,300.8,1.9,D
18.56706,78.66129,341.7,0.55,0.42,2019-04-07,07:36,N,low,1.0NRT,314.5,6.4,D
18.8294,80.19854,338.5,0.45,0.39,2019-04-07,07:36,N,low,1.0NRT,310.6,3.7,D
18.81,80.10453,338.3,0.46,0.39,2019-04-07,07:36,N,low,1.0NRT,309.4,2.8,D
18.8244,80.19064,340.1,0.45,0.39,2019-04-07,07:36,N,low,1.0NRT,309.7,3.8,D
18.82511,80.19491,338,0.45,0.39,2019-04-07,07:36,N,low,1.0NRT,310.6,3.7,D
18.89359,80.60789,349.1,0.44,0.38,2019-04-07,07:36,N,nominal,1.0NRT,310.6,6.1,D
18.89834,80.63672,342.5,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,313,6.5,D
19.30833,83.22846,345.4,0.38,0.36,2019-04-07,07:36,N,nominal,1.0NRT,310.8,82.4,D
18.87224,80.50047,338,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,307.9,11.8,D
18.88941,80.60445,338.5,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,310.4,4.9,D
18.89009,80.60854,336.4,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,309.2,2.2,D
18.89484,80.63738,344.8,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,311.6,6,D
18.89552,80.64148,337.9,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,310.5,2.1,D
18.8687,80.50098,340.9,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,312.8,11.8,D
18.88251,80.58453,342.1,0.44,0.38,2019-04-07,07:36,N,nominal,1.0NRT,309.4,3.7,D
18.89189,80.66316,338.2,0.43,0.38,2019-04-07,07:36,N,low,1.0NRT,309.6,1.6,D
19.40209,83.92077,335,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,303.3,2.6,D
19.42162,84.05289,338.2,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,305.3,6.4,D
20.65417,94.18311,335.6,0.47,0.64,2019-04-07,07:36,N,nominal,1.0NRT,298.7,2.7,D
20.663,94.27723,352.5,0.47,0.64,2019-04-07,07:36,N,nominal,1.0NRT,301,5.1,D
20.66478,94.29616,347.2,0.48,0.64,2019-04-07,07:36,N,nominal,1.0NRT,301.4,5.4,D
18.84211,80.38469,352.4,0.45,0.39,2019-04-07,07:36,N,nominal,1.0NRT,312.9,9.6,D
19.40253,83.94678,330.5,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,302,2.5,D
18.83857,80.38533,349.2,0.45,0.39,2019-04-07,07:36,N,nominal,1.0NRT,311.2,7,D
18.46323,78.2348,346.5,0.39,0.44,2019-04-07,07:36,N,nominal,1.0NRT,313,7.1,D
18.876,80.6324,348.2,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,310.3,5.8,D
18.88752,80.70205,353.3,0.43,0.38,2019-04-07,07:36,N,nominal,1.0NRT,310.3,5.8,D
18.84826,80.5089,339.7,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,308.8,3.9,D
18.85737,80.56364,337,0.44,0.38,2019-04-07,07:36,N,nominal,1.0NRT,307.9,1.9,D
18.85874,80.57191,337.5,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,310.3,3.7,D
19.48647,84.61327,331.1,0.4,0.37,2019-04-07,07:36,N,low,1.0NRT,302.7,1.1,D
18.79805,80.23086,342.8,0.45,0.39,2019-04-07,07:36,N,low,1.0NRT,309.9,4,D
18.84474,80.50953,339.9,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,311.1,5,D
18.87773,80.70803,334.7,0.43,0.38,2019-04-07,07:36,N,low,1.0NRT,308.2,1.3,D
20.62549,94.26332,343,0.47,0.64,2019-04-07,07:36,N,nominal,1.0NRT,294.5,7.3,D
20.61631,94.22881,340,0.47,0.64,2019-04-07,07:36,N,nominal,1.0NRT,302.4,6.7,D
18.79092,80.23217,335.7,0.45,0.39,2019-04-07,07:36,N,low,1.0NRT,310.2,5.9,D
18.85578,80.61924,333.8,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,307.1,5.4,D
20.61116,94.30507,336.7,0.48,0.64,2019-04-07,07:36,N,nominal,1.0NRT,298.3,11.3,D
20.61072,94.30024,367,0.48,0.64,2019-04-07,07:36,N,high,1.0NRT,300.3,10.9,D
20.60598,94.31472,354.6,0.48,0.64,2019-04-07,07:36,N,nominal,1.0NRT,298.3,8.2,D
20.60634,94.31882,336.2,0.48,0.64,2019-04-07,07:36,N,nominal,1.0NRT,297.4,8.2,D
18.90451,80.97813,337.7,0.42,0.38,2019-04-07,07:36,N,low,1.0NRT,309.4,3.1,D
18.92674,81.11332,336.9,0.42,0.38,2019-04-07,07:36,N,nominal,1.0NRT,310.1,2.2,D
19.37042,83.95963,347.6,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,306,13.2,D
19.37587,83.9965,348.2,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,309.7,48,D
20.59997,94.31518,346.2,0.48,0.64,2019-04-07,07:36,N,nominal,1.0NRT,294.9,8.2,D
18.85748,80.71587,335.2,0.43,0.38,2019-04-07,07:36,N,low,1.0NRT,310,2.3,D
19.20817,82.90574,334.8,0.38,0.36,2019-04-07,07:36,N,low,1.0NRT,308.3,3.6,D
18.90223,81.00735,342.4,0.42,0.38,2019-04-07,07:36,N,low,1.0NRT,308.1,3,D
18.90422,81.01947,334.5,0.42,0.38,2019-04-07,07:36,N,low,1.0NRT,306.8,1.2,D
19.20486,82.90631,340.9,0.38,0.36,2019-04-07,07:36,N,nominal,1.0NRT,312.3,3.6,D
18.77605,80.27452,340.5,0.45,0.39,2019-04-07,07:36,N,low,1.0NRT,310.3,4.6,D
18.89812,81.004,331.9,0.42,0.38,2019-04-07,07:36,N,low,1.0NRT,306.1,1.2,D
19.20212,82.91051,339.6,0.38,0.36,2019-04-07,07:36,N,low,1.0NRT,311,3.2,D
18.8374,80.66029,343.5,0.44,0.38,2019-04-07,07:36,N,nominal,1.0NRT,311.8,5.1,D
18.84976,80.73421,347.4,0.43,0.38,2019-04-07,07:36,N,nominal,1.0NRT,309.9,3.1,D
18.89534,81.00864,336.7,0.42,0.38,2019-04-07,07:36,N,low,1.0NRT,307.2,2.7,D
18.896,81.01264,342.1,0.42,0.38,2019-04-07,07:36,N,low,1.0NRT,309.3,2.7,D
18.89666,81.01665,343.6,0.42,0.38,2019-04-07,07:36,N,low,1.0NRT,308.7,3,D
18.89733,81.02069,338.9,0.42,0.38,2019-04-07,07:36,N,low,1.0NRT,308.9,3,D
18.89388,81.0213,347.3,0.42,0.38,2019-04-07,07:36,N,nominal,1.0NRT,309.6,4.6,D
19.17864,82.80219,339.2,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,307.8,4.3,D
19.37062,84.07652,344.1,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,305.1,5.7,D
19.37603,84.11331,331.6,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,302.6,1.8,D
19.38363,84.16522,346,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,303.9,9.2,D
19.17533,82.80274,346.1,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,309.7,4.3,D
20.56386,94.31728,350.8,0.48,0.64,2019-04-07,07:36,N,nominal,1.0NRT,300.2,14.4,D
19.17541,82.82523,347.3,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,307.7,6,D
18.81511,80.6134,343.5,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,312.5,4.9,D
18.82135,80.65055,338.2,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,310.6,3.4,D
19.17211,82.8258,355,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,314.3,6,D
18.8116,80.61404,339.9,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,312.3,5.2,D
18.82129,80.67164,342.8,0.43,0.38,2019-04-07,07:36,N,nominal,1.0NRT,313,4.6,D
18.8178,80.67229,349,0.43,0.38,2019-04-07,07:36,N,low,1.0NRT,313.5,4.6,D
18.81849,80.67636,339.9,0.43,0.38,2019-04-07,07:36,N,low,1.0NRT,311.9,4.6,D
18.68874,79.93763,343.6,0.47,0.4,2019-04-07,07:36,N,nominal,1.0NRT,308.6,6.4,D
19.35231,84.09101,340.2,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,307.4,38.4,D
20.54523,94.45413,339,0.49,0.65,2019-04-07,07:36,N,nominal,1.0NRT,303.2,3.5,D
19.31861,83.90812,344.8,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,306,4.5,D
18.47478,78.79482,340,0.54,0.42,2019-04-07,07:36,N,low,1.0NRT,313.1,11.3,D
18.74132,80.30737,334.6,0.45,0.39,2019-04-07,07:36,N,low,1.0NRT,309.5,1.5,D
18.78987,80.59238,341.1,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,312.2,5.7,D
18.8121,80.72389,337.3,0.43,0.38,2019-04-07,07:36,N,low,1.0NRT,309.8,2.2,D
18.80512,80.72516,346.6,0.43,0.38,2019-04-07,07:36,N,nominal,1.0NRT,310.9,6.9,D
18.80764,80.72421,340.7,0.43,0.38,2019-04-07,07:36,N,low,1.0NRT,312.6,6.6,D
19.3238,84.03168,332,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,306.7,5.3,D
19.5183,83.38722,339.1,0.38,0.36,2019-04-07,07:36,N,nominal,1.0NRT,304.4,4.9,D
19.56274,83.68346,339.6,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,303.6,1.8,D
19.04936,80.45686,335.4,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,306.9,4.2,D
19.06184,80.5316,344.7,0.44,0.38,2019-04-07,07:36,N,nominal,1.0NRT,312.6,5.7,D
19.63246,84.17825,347.7,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,304.1,7.5,D
18.9442,79.85607,349.1,0.47,0.4,2019-04-07,07:36,N,nominal,1.0NRT,311.3,8,D
18.94496,79.86049,337.8,0.47,0.4,2019-04-07,07:36,N,low,1.0NRT,310.3,4.6,D
19.16794,81.19682,334.7,0.41,0.37,2019-04-07,07:36,N,low,1.0NRT,308.1,1.6,D
19.15551,81.14223,338.7,0.42,0.37,2019-04-07,07:36,N,low,1.0NRT,309,7.5,D
19.16451,81.1973,334.1,0.41,0.37,2019-04-07,07:36,N,low,1.0NRT,308.7,1.6,D
19.17208,81.24377,339.8,0.41,0.37,2019-04-07,07:36,N,low,1.0NRT,312.2,5.2,D
19.55444,83.69607,346.6,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,301.7,3.3,D
19.02982,80.40524,334.3,0.44,0.39,2019-04-07,07:36,N,low,1.0NRT,308,1.9,D
19.16042,81.19382,338.9,0.41,0.37,2019-04-07,07:36,N,low,1.0NRT,309.4,4.1,D
19.51168,83.43318,339.3,0.38,0.36,2019-04-07,07:36,N,nominal,1.0NRT,305.3,2.9,D
19.51222,83.4368,330.3,0.38,0.36,2019-04-07,07:36,N,low,1.0NRT,303,2.4,D
19.55113,83.69665,339.1,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,301.3,5.1,D
18.90419,79.68847,334.5,0.48,0.4,2019-04-07,07:36,N,low,1.0NRT,307.1,2.5,D
19.02628,80.40581,334.6,0.44,0.39,2019-04-07,07:36,N,low,1.0NRT,308.5,1.9,D
19.03808,80.4761,341.9,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,312,7.4,D
19.0492,80.5425,348.9,0.44,0.38,2019-04-07,07:36,N,nominal,1.0NRT,313.1,9.8,D
19.5347,83.60927,336.3,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,304,2.9,D
19.54782,83.69724,348.7,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,303,5.1,D
20.80342,94.23891,357.1,0.47,0.64,2019-04-07,07:36,N,nominal,1.0NRT,297.1,20.6,D
20.80375,94.24273,349,0.47,0.64,2019-04-07,07:36,N,nominal,1.0NRT,292.4,21,D
19.03457,80.47676,343.1,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,310.5,4.3,D
19.0457,80.54316,348.2,0.44,0.38,2019-04-07,07:36,N,nominal,1.0NRT,310.1,16.8,D
19.5407,83.67221,330.1,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,304,2.2,D
19.54451,83.69782,331,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,302.1,2.9,D
21.03436,97.20539,340.4,0.74,0.76,2019-04-07,07:36,N,nominal,1.0NRT,294.5,5.7,D
19.04501,80.53902,367,0.44,0.38,2019-04-07,07:36,N,high,1.0NRT,314.1,16.8,D
19.04081,80.53552,336.6,0.44,0.38,2019-04-07,07:36,N,nominal,1.0NRT,310.6,4.8,D
19.0415,80.53967,356.3,0.44,0.38,2019-04-07,07:36,N,nominal,1.0NRT,319.3,16.8,D
19.0422,80.54381,340,0.44,0.38,2019-04-07,07:36,N,nominal,1.0NRT,310.1,16.8,D
19.49902,83.41657,334.2,0.38,0.36,2019-04-07,07:36,N,nominal,1.0NRT,303.6,3.1,D
20.79113,94.2365,332.5,0.47,0.64,2019-04-07,07:36,N,nominal,1.0NRT,288.4,4,D
19.32435,84.03537,331.6,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,302.4,5.3,D
18.78023,80.62336,337,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,310.6,1.9,D
18.78091,80.62747,343.4,0.44,0.38,2019-04-07,07:36,N,nominal,1.0NRT,312,5.5,D
18.7816,80.63163,343.5,0.44,0.38,2019-04-07,07:36,N,nominal,1.0NRT,310.7,5.5,D
18.78976,80.68111,336.2,0.43,0.38,2019-04-07,07:36,N,low,1.0NRT,311,1.8,D
19.02614,82.14902,335.8,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,308.9,2.9,D
18.77741,80.6281,338.6,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,310.6,3.7,D
18.77809,80.63226,347,0.44,0.38,2019-04-07,07:36,N,nominal,1.0NRT,310.8,3.7,D
18.77879,80.63646,344.3,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,309.9,4.5,D
19.02281,82.1496,346.6,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,307.4,5.4,D
20.55646,94.26534,338.6,0.47,0.64,2019-04-07,07:36,N,nominal,1.0NRT,300.1,5.6,D
20.56124,94.31636,334.1,0.48,0.64,2019-04-07,07:36,N,nominal,1.0NRT,298.5,3.4,D
20.56161,94.32041,337.1,0.48,0.64,2019-04-07,07:36,N,nominal,1.0NRT,298.4,3.4,D
18.77322,80.6246,343.4,0.44,0.38,2019-04-07,07:36,N,nominal,1.0NRT,312.7,5.4,D
18.78142,80.67422,347.1,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,311.4,5,D
18.89544,81.37243,344.1,0.41,0.37,2019-04-07,07:36,N,nominal,1.0NRT,311.7,7.6,D
18.89607,81.37632,347.2,0.41,0.37,2019-04-07,07:36,N,nominal,1.0NRT,311.6,7.6,D
19.35578,84.36459,333.5,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,297.4,1.7,D
18.76971,80.62524,348.2,0.44,0.38,2019-04-07,07:36,N,nominal,1.0NRT,311.9,4.3,D
18.77792,80.67487,345.7,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,311.6,3.5,D
18.78062,80.69117,347.8,0.43,0.38,2019-04-07,07:36,N,low,1.0NRT,311.6,7.7,D
18.77442,80.6755,338.3,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,311.3,3.5,D
18.84022,81.07583,341.2,0.42,0.38,2019-04-07,07:36,N,nominal,1.0NRT,308.8,2.1,D
19.13447,82.93357,346.6,0.38,0.36,2019-04-07,07:36,N,nominal,1.0NRT,310.8,8.7,D
18.76202,80.62237,339.6,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,312,4,D
18.76339,80.63065,350.1,0.44,0.38,2019-04-07,07:36,N,nominal,1.0NRT,315.8,11.1,D
18.76408,80.6348,350.7,0.44,0.38,2019-04-07,07:36,N,nominal,1.0NRT,311.9,11.1,D
18.83678,81.07642,340.3,0.42,0.38,2019-04-07,07:36,N,low,1.0NRT,309,2.2,D
19.11155,82.8066,334.2,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,308.7,3.7,D
18.76057,80.63544,336,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,310.8,11.1,D
18.78842,80.80369,343.2,0.43,0.38,2019-04-07,07:36,N,low,1.0NRT,313.7,8.4,D
18.80309,80.89268,336.2,0.43,0.38,2019-04-07,07:36,N,low,1.0NRT,311.1,2.1,D
19.29117,84.01814,335.6,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,303.8,1.7,D
18.86454,81.29004,335.3,0.41,0.37,2019-04-07,07:36,N,low,1.0NRT,309.6,2,D
18.75564,80.64915,346.9,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,312.8,5.5,D
18.77527,80.78915,338.3,0.43,0.38,2019-04-07,07:36,N,low,1.0NRT,310.4,2.4,D
19.11069,82.88912,344.8,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,309.9,11.1,D
19.28661,84.05645,343.5,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,305.8,6.5,D
19.10738,82.88969,354.8,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,319.1,11.1,D
19.1085,82.89693,338.7,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,312.7,7.2,D
19.29853,84.16055,332.5,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,304.6,3,D
19.10794,82.89331,367,0.39,0.36,2019-04-07,07:36,N,high,1.0NRT,319.3,7.2,D
17.431,73.62008,330.7,0.39,0.6,2019-04-07,07:36,N,low,1.0NRT,304.6,3.8,D
18.6782,80.25231,343.2,0.45,0.39,2019-04-07,07:36,N,nominal,1.0NRT,311.2,5.5,D
18.83955,81.22311,351.9,0.42,0.37,2019-04-07,07:36,N,nominal,1.0NRT,309.2,2.4,D
19.09509,82.83192,335.9,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,307.9,0.9,D
19.10464,82.89388,340.1,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,314.1,4.5,D
18.64174,80.08099,339.9,0.46,0.39,2019-04-07,07:36,N,low,1.0NRT,308.9,3.7,D
19.26462,83.9997,332.3,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,303.9,1.1,D
18.64629,80.12944,348.3,0.46,0.39,2019-04-07,07:36,N,nominal,1.0NRT,309.6,7.7,D
18.68121,80.33526,336.4,0.45,0.39,2019-04-07,07:36,N,low,1.0NRT,310,2.1,D
18.72978,80.62397,341,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,312.3,4.9,D
18.73186,80.6364,344.8,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,311.6,3.5,D
18.73255,80.64056,343.9,0.44,0.38,2019-04-07,07:36,N,nominal,1.0NRT,310.5,3.5,D
18.6427,80.1301,340.4,0.46,0.39,2019-04-07,07:36,N,low,1.0NRT,311,5,D
18.72905,80.6412,336.2,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,311,2.7,D
19.24933,83.94222,331.4,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,304.6,1.4,D
18.82181,81.2223,336.6,0.42,0.37,2019-04-07,07:36,N,nominal,1.0NRT,306.2,1.7,D
19.24656,83.94647,331.7,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,305,2.5,D
17.88822,76.05008,345.2,0.54,0.51,2019-04-07,07:36,N,low,1.0NRT,317.6,6.7,D
18.81839,81.22293,343.7,0.42,0.37,2019-04-07,07:36,N,nominal,1.0NRT,308.9,6.5,D
18.08895,77.11841,345,0.46,0.47,2019-04-07,07:36,N,nominal,1.0NRT,315.3,5.4,D
18.82958,81.31264,345.9,0.41,0.37,2019-04-07,07:36,N,low,1.0NRT,312.6,4.9,D
20.47795,94.54074,331.7,0.49,0.65,2019-04-07,07:36,N,nominal,1.0NRT,301.1,1.8,D
18.72401,80.69723,339,0.43,0.38,2019-04-07,07:36,N,low,1.0NRT,312.6,4.5,D
18.81477,81.24379,340.8,0.42,0.37,2019-04-07,07:36,N,nominal,1.0NRT,308.3,2.2,D
19.26689,84.15398,337.8,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,304.5,1.9,D
18.63733,80.20679,336.7,0.46,0.39,2019-04-07,07:36,N,low,1.0NRT,310.4,2.3,D
18.64245,80.23678,340.2,0.45,0.39,2019-04-07,07:36,N,low,1.0NRT,311.3,5.7,D
18.72052,80.69786,349,0.43,0.38,2019-04-07,07:36,N,nominal,1.0NRT,313.9,4.5,D
19.28414,84.29552,331.9,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,296.9,2.4,D
18.61747,80.11247,337.1,0.46,0.39,2019-04-07,07:36,N,low,1.0NRT,309.9,4.2,D
18.7122,80.66982,339.7,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,311.3,6,D
19.25271,84.10384,331.2,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,303.8,0.7,D
17.42107,73.87076,339.9,0.38,0.59,2019-04-07,07:36,N,low,1.0NRT,311.1,3.4,D
18.70871,80.67049,346.8,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,313.9,6,D
18.34614,78.64211,346,0.55,0.43,2019-04-07,07:36,N,nominal,1.0NRT,313.8,11.5,D
18.7031,80.68,338.3,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,311.5,3.7,D
18.70378,80.68403,340.5,0.44,0.38,2019-04-07,07:36,N,low,1.0NRT,313,7.9,D
18.79515,81.23152,335.4,0.42,0.37,2019-04-07,07:36,N,low,1.0NRT,309.5,2.3,D
18.52821,79.68427,347.5,0.48,0.4,2019-04-07,07:36,N,nominal,1.0NRT,310.8,7.8,D
19.24909,84.17211,348.1,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,306.3,6,D
18.71332,80.80466,337.1,0.43,0.38,2019-04-07,07:36,N,low,1.0NRT,308.9,2.1,D
18.78614,81.24097,336.5,0.42,0.37,2019-04-07,07:36,N,low,1.0NRT,310.4,2.2,D
18.47813,79.46509,337.8,0.5,0.41,2019-04-07,07:36,N,nominal,1.0NRT,305.2,5.8,D
18.71122,80.81348,335.3,0.43,0.38,2019-04-07,07:36,N,low,1.0NRT,308.1,3.8,D
18.7821,81.23784,337.4,0.42,0.37,2019-04-07,07:36,N,low,1.0NRT,306.8,2.4,D
19.03266,82.80131,335.7,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,309,4.7,D
18.34715,78.64478,339.2,0.55,0.43,2019-04-07,07:36,N,low,1.0NRT,312.4,9.9,D
18.71045,80.81348,335.9,0.43,0.38,2019-04-07,07:36,N,low,1.0NRT,308.6,3.8,D
18.77958,81.23833,340.2,0.42,0.37,2019-04-07,07:36,N,low,1.0NRT,308.5,4.7,D
18.80273,81.38158,334.6,0.41,0.37,2019-04-07,07:36,N,low,1.0NRT,309.6,1.7,D
18.63433,80.37415,339.5,0.45,0.39,2019-04-07,07:36,N,low,1.0NRT,313.3,5.4,D
18.63505,80.37845,340.7,0.45,0.39,2019-04-07,07:36,N,low,1.0NRT,314,7.1,D
19.14358,83.59299,332.3,0.38,0.36,2019-04-07,07:36,N,low,1.0NRT,305.7,2.9,D
18.47703,79.46387,339.5,0.5,0.41,2019-04-07,07:36,N,nominal,1.0NRT,308.3,8.2,D
18.62438,80.33632,343.2,0.45,0.39,2019-04-07,07:36,N,low,1.0NRT,310.2,4.1,D
18.75723,81.14384,334.3,0.42,0.38,2019-04-07,07:36,N,low,1.0NRT,308.7,2.3,D
18.76751,81.20717,336.4,0.42,0.37,2019-04-07,07:36,N,low,1.0NRT,310,2.8,D
18.76818,81.21133,340.5,0.42,0.37,2019-04-07,07:36,N,low,1.0NRT,307.2,3.2,D
19.14027,83.59352,338.1,0.38,0.36,2019-04-07,07:36,N,nominal,1.0NRT,307.8,2.9,D
19.22318,84.15027,331.4,0.39,0.36,2019-04-07,07:36,N,low,1.0NRT,305.5,2.2,D
19.22646,84.17245,334.8,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,303,1.6,D
18.75379,81.14441,345,0.42,0.38,2019-04-07,07:36,N,nominal,1.0NRT,310.6,3.1,D
19.21338,84.10682,344.8,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,303.2,3.7,D
19.21391,84.11048,338.3,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,303.2,4.7,D
18.751,81.14903,341.3,0.42,0.38,2019-04-07,07:36,N,nominal,1.0NRT,309.9,5.3,D
18.75166,81.15306,349.1,0.42,0.38,2019-04-07,07:36,N,nominal,1.0NRT,311.5,5.3,D
18.75232,81.15715,333.6,0.42,0.38,2019-04-07,07:36,N,low,1.0NRT,307.5,4.2,D
18.75299,81.16127,346.4,0.42,0.38,2019-04-07,07:36,N,low,1.0NRT,312.1,4.2,D
19.21005,84.10735,348.9,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,304.2,3.7,D
19.21546,84.14409,339.3,0.39,0.36,2019-04-07,07:36,N,nominal,1.0NRT,303.4,3,D
