latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
20.805,94.224,340.7,1.2,1.1,2019-04-06,06:55,A,86,6.0NRT,307.6,37.9,D
20.806,94.235,331.6,1.2,1.1,2019-04-06,06:55,A,74,6.0NRT,307.1,21.6,D
21.276,97.388,325.3,1,1,2019-04-06,06:55,A,69,6.0NRT,305,13.5,D
21.277,97.398,412.5,1,1,2019-04-06,06:55,A,100,6.0NRT,316.1,330.4,D
21.278,97.407,394.4,1,1,2019-04-06,06:55,A,100,6.0NRT,308.7,214.4,D
21.513,99.141,323.3,1.1,1.1,2019-04-06,06:55,A,54,6.0NRT,303.4,14.4,D
21.514,99.153,319,1.1,1.1,2019-04-06,06:55,A,53,6.0NRT,303.5,9.5,D
20.795,94.226,345.1,1.2,1.1,2019-04-06,06:55,A,90,6.0NRT,310,47.7,D
21.268,97.399,362.2,1,1,2019-04-06,06:55,A,100,6.0NRT,306.7,83.6,D
21.269,97.409,352.7,1,1,2019-04-06,06:55,A,96,6.0NRT,303.6,59.6,D
21.271,97.418,335.3,1,1,2019-04-06,06:55,A,83,6.0NRT,301.3,27.8,D
20.93,95.154,334.3,1.1,1,2019-04-06,06:55,A,75,6.0NRT,310.5,18.4,D
21.822,101.83,322.7,1.7,1.3,2019-04-06,06:55,A,76,6.0NRT,301.5,25.9,D
21.243,97.354,323.5,1,1,2019-04-06,06:55,A,54,6.0NRT,306.9,10.9,D
21.845,102.144,339.8,1.8,1.3,2019-04-06,06:55,A,90,6.0NRT,299.4,82,D
20.764,94.219,329.2,1.2,1.1,2019-04-06,06:55,A,69,6.0NRT,310.2,14.7,D
21.238,97.384,331.8,1,1,2019-04-06,06:55,A,79,6.0NRT,304.9,20.8,D
21.24,97.394,367.8,1,1,2019-04-06,06:55,A,100,6.0NRT,304.1,100.3,D
21.228,97.376,321.4,1,1,2019-04-06,06:55,A,52,6.0NRT,303.1,8.7,D
21.231,97.395,341.6,1,1,2019-04-06,06:55,A,88,6.0NRT,302.3,36.9,D
21.232,97.405,356,1,1,2019-04-06,06:55,A,97,6.0NRT,302.5,67.7,D
21.26,97.607,322.9,1,1,2019-04-06,06:55,A,56,6.0NRT,305.9,9.3,D
21.78,101.869,314.1,1.7,1.3,2019-04-06,06:55,A,46,6.0NRT,296.9,13.3,D
21.514,99.689,346.4,1.2,1.1,2019-04-06,06:55,A,70,6.0NRT,295.1,63.6,D
21.516,99.701,319.8,1.2,1.1,2019-04-06,06:55,A,58,6.0NRT,291,14.5,D
21.215,97.541,324,1,1,2019-04-06,06:55,A,65,6.0NRT,304,10.7,D
21.032,96.322,327.9,1,1,2019-04-06,06:55,A,63,6.0NRT,308.3,11.8,D
20.706,94.247,334.2,1.2,1.1,2019-04-06,06:55,A,77,6.0NRT,310.6,23.6,D
21.302,98.382,353.5,1.1,1,2019-04-06,06:55,A,96,6.0NRT,303.5,64.1,D
21.304,98.392,370.6,1.1,1,2019-04-06,06:55,A,100,6.0NRT,303.1,116.5,D
21.355,98.781,326.2,1.1,1,2019-04-06,06:55,A,76,6.0NRT,300.4,17.6,D
21.357,98.791,322.1,1.1,1,2019-04-06,06:55,A,63,6.0NRT,298.9,12.6,D
21.111,97.128,334.6,1,1,2019-04-06,06:55,A,78,6.0NRT,311,18,D
21.131,97.27,364.6,1,1,2019-04-06,06:55,A,100,6.0NRT,311.1,82.5,D
21.132,97.28,348.8,1,1,2019-04-06,06:55,A,93,6.0NRT,310,43.6,D
21.381,99.124,357.7,1.1,1.1,2019-04-06,06:55,A,93,6.0NRT,299.3,86.1,D
21.004,96.444,325.3,1,1,2019-04-06,06:55,A,47,6.0NRT,306.7,10.7,D
21.125,97.291,383.8,1,1,2019-04-06,06:55,A,100,6.0NRT,311.9,155.9,D
21.126,97.3,339.1,1,1,2019-04-06,06:55,A,86,6.0NRT,304.1,28.5,D
21.28,98.427,336.3,1.1,1,2019-04-06,06:55,A,65,6.0NRT,302.6,28.1,D
20.968,96.264,330.9,1,1,2019-04-06,06:55,A,71,6.0NRT,306.8,17.6,D
20.972,96.293,329.7,1,1,2019-04-06,06:55,A,68,6.0NRT,302.2,18.4,D
21.27,98.418,340.5,1.1,1,2019-04-06,06:55,A,89,6.0NRT,302.3,37.1,D
21.271,98.428,324.8,1.1,1,2019-04-06,06:55,A,40,6.0NRT,301.9,12.6,D
21.274,98.449,327.7,1.1,1,2019-04-06,06:55,A,0,6.0NRT,301.8,14.6,D
21.344,98.988,323.8,1.1,1.1,2019-04-06,06:55,A,73,6.0NRT,300.4,16.9,D
21.346,98.999,324.9,1.1,1.1,2019-04-06,06:55,A,75,6.0NRT,301.4,17.6,D
21.366,99.159,339.1,1.1,1.1,2019-04-06,06:55,A,88,6.0NRT,301.5,40.3,D
21.26,98.42,353.1,1.1,1,2019-04-06,06:55,A,91,6.0NRT,303.3,63.6,D
21.316,98.841,321.1,1.1,1,2019-04-06,06:55,A,62,6.0NRT,303,10.3,D
21.357,99.161,324.4,1.1,1.1,2019-04-06,06:55,A,55,6.0NRT,302.2,17.2,D
21.245,98.439,333,1.1,1,2019-04-06,06:55,A,67,6.0NRT,302.4,25.8,D
21.268,98.676,331.6,1.1,1,2019-04-06,06:55,A,71,6.0NRT,303.1,22.2,D
21.254,98.645,334.5,1.1,1,2019-04-06,06:55,A,84,6.0NRT,304.8,26,D
21.256,98.656,323.9,1.1,1,2019-04-06,06:55,A,62,6.0NRT,306.3,11.3,D
21.192,98.251,332.1,1,1,2019-04-06,06:55,A,38,6.0NRT,303.1,22.8,D
21.306,99.109,318.8,1.1,1.1,2019-04-06,06:55,A,58,6.0NRT,301.5,10.4,D
21.307,99.12,327.6,1.1,1.1,2019-04-06,06:55,A,78,6.0NRT,302.8,21.6,D
21.276,99.027,326.9,1.1,1.1,2019-04-06,06:55,A,41,6.0NRT,302.8,17.1,D
21.304,99.241,316.1,1.1,1.1,2019-04-06,06:55,A,51,6.0NRT,298.7,8.7,D
21.146,98.116,326.7,1,1,2019-04-06,06:55,A,65,6.0NRT,308.4,11.2,D
21.21,98.6,329.8,1.1,1,2019-04-06,06:55,A,56,6.0NRT,306.8,19.5,D
21.212,98.61,331,1.1,1,2019-04-06,06:55,A,77,6.0NRT,305.2,21.7,D
21.279,99.124,316.4,1.1,1.1,2019-04-06,06:55,A,51,6.0NRT,300.1,8.3,D
21.28,99.134,334.2,1.1,1.1,2019-04-06,06:55,A,84,6.0NRT,299.6,32.5,D
21.286,99.176,351.8,1.1,1.1,2019-04-06,06:55,A,96,6.0NRT,302.1,71.3,D
21.287,99.187,315.2,1.1,1.1,2019-04-06,06:55,A,40,6.0NRT,298.1,7.2,D
21.301,99.298,317.7,1.2,1.1,2019-04-06,06:55,A,55,6.0NRT,298.8,8.7,D
20.573,94.302,324.8,1.2,1.1,2019-04-06,06:55,A,50,6.0NRT,307.2,11.2,D
21.184,98.469,318.9,1.1,1,2019-04-06,06:55,A,35,6.0NRT,299.9,9.5,D
21.274,99.234,324.8,1.1,1.1,2019-04-06,06:55,A,74,6.0NRT,301,18.4,D
21.275,99.245,357.4,1.1,1.1,2019-04-06,06:55,A,93,6.0NRT,302.1,87.5,D
20.535,94.267,345.9,1.2,1.1,2019-04-06,06:55,A,90,6.0NRT,309.9,51.2,D
21.126,98.298,323.5,1.1,1,2019-04-06,06:55,A,69,6.0NRT,306.4,11.6,D
21.324,99.804,323.8,1.2,1.1,2019-04-06,06:55,A,74,6.0NRT,302.7,17.4,D
21.326,99.816,338.4,1.2,1.1,2019-04-06,06:55,A,88,6.0NRT,304.4,43,D
21.565,101.769,318.9,1.6,1.3,2019-04-06,06:55,A,53,6.0NRT,295,19.9,D
21.121,98.402,319.5,1.1,1,2019-04-06,06:55,A,60,6.0NRT,301.7,9.2,D
21.147,98.594,361.5,1.1,1,2019-04-06,06:55,A,100,6.0NRT,310,86.8,D
21.148,98.604,340.1,1.1,1,2019-04-06,06:55,A,88,6.0NRT,307.9,36.1,D
21.339,100.083,322.6,1.3,1.1,2019-04-06,06:55,A,56,6.0NRT,302.2,17.2,D
21.171,98.844,322,1.1,1,2019-04-06,06:55,A,69,6.0NRT,302.4,12.4,D
21.212,99.159,322.5,1.1,1.1,2019-04-06,06:55,A,71,6.0NRT,299.9,16.6,D
21.081,98.244,318.9,1,1,2019-04-06,06:55,A,26,6.0NRT,303.2,6.5,D
21.082,98.254,321.4,1,1,2019-04-06,06:55,A,61,6.0NRT,304.9,9.3,D
21.126,98.576,321,1.1,1,2019-04-06,06:55,A,54,6.0NRT,305.6,8,D
21.135,98.648,325.5,1.1,1,2019-04-06,06:55,A,74,6.0NRT,302,16.5,D
21.154,98.792,316.6,1.1,1,2019-04-06,06:55,A,37,6.0NRT,301.2,6.3,D
21.576,102.282,320.9,1.8,1.3,2019-04-06,06:55,A,74,6.0NRT,295.7,34.3,D
21.285,99.893,323.6,1.2,1.1,2019-04-06,06:55,A,62,6.0NRT,300.9,18.5,D
20.862,96.802,337,1,1,2019-04-06,06:55,A,81,6.0NRT,312.6,20.2,D
20.863,96.811,330.5,1,1,2019-04-06,06:55,A,71,6.0NRT,311.4,11.1,D
21.102,98.539,343.3,1.1,1,2019-04-06,06:55,A,91,6.0NRT,310.9,40.6,D
21.103,98.549,349.5,1.1,1,2019-04-06,06:55,A,94,6.0NRT,308.6,52.8,D
21.138,98.816,330.1,1.1,1,2019-04-06,06:55,A,80,6.0NRT,304.8,21.5,D
21.14,98.827,336.7,1.1,1,2019-04-06,06:55,A,86,6.0NRT,303.4,33.4,D
21.141,98.838,320.2,1.1,1,2019-04-06,06:55,A,65,6.0NRT,301.5,11.2,D
21.102,98.611,338.8,1.1,1,2019-04-06,06:55,A,87,6.0NRT,306.1,34.9,D
21.128,98.807,343.8,1.1,1,2019-04-06,06:55,A,91,6.0NRT,305.9,46.5,D
21.129,98.818,373.9,1.1,1,2019-04-06,06:55,A,100,6.0NRT,308.4,137.1,D
21.13,98.828,360.7,1.1,1,2019-04-06,06:55,A,100,6.0NRT,306.6,90.1,D
21.132,98.839,340,1.1,1,2019-04-06,06:55,A,89,6.0NRT,304.1,39.8,D
21.133,98.85,329.9,1.1,1,2019-04-06,06:55,A,80,6.0NRT,302.6,23.2,D
21.047,98.269,320.5,1,1,2019-04-06,06:55,A,46,6.0NRT,304.7,8.2,D
21.071,98.451,318.2,1.1,1,2019-04-06,06:55,A,34,6.0NRT,302.3,9.5,D
21.12,98.82,326.7,1.1,1,2019-04-06,06:55,A,65,6.0NRT,305.4,16.8,D
21.121,98.83,332.9,1.1,1,2019-04-06,06:55,A,82,6.0NRT,306.1,26.1,D
21.122,98.84,359.7,1.1,1,2019-04-06,06:55,A,99,6.0NRT,308.8,87.5,D
21.124,98.851,334.7,1.1,1,2019-04-06,06:55,A,84,6.0NRT,303.2,30.4,D
21.13,98.902,316.5,1.1,1,2019-04-06,06:55,A,32,6.0NRT,300.4,7.6,D
21.063,98.449,318.2,1.1,1,2019-04-06,06:55,A,53,6.0NRT,302.4,8.4,D
21.083,98.6,334.4,1.1,1,2019-04-06,06:55,A,84,6.0NRT,308.2,26.6,D
21.114,98.827,342.6,1.1,1,2019-04-06,06:55,A,90,6.0NRT,306.4,40.8,D
21.115,98.838,329,1.1,1,2019-04-06,06:55,A,78,6.0NRT,305,17.9,D
21.117,98.848,319.8,1.1,1,2019-04-06,06:55,A,20,6.0NRT,303,7.7,D
20.673,99.969,322.6,1.2,1.1,2019-04-06,06:55,A,33,6.0NRT,300.9,14.7,D
20.679,100.016,342.1,1.2,1.1,2019-04-06,06:55,A,90,6.0NRT,302.5,49.8,D
20.68,100.028,324.2,1.2,1.1,2019-04-06,06:55,A,36,6.0NRT,301,15.6,D
20.184,96.451,339.8,1,1,2019-04-06,06:55,A,85,6.0NRT,303.9,35.4,D
20.185,96.461,328.7,1,1,2019-04-06,06:55,A,62,6.0NRT,304.5,17.7,D
20.663,99.971,335.7,1.2,1.1,2019-04-06,06:55,A,86,6.0NRT,301.2,35.6,D
20.798,101.074,319.5,1.4,1.2,2019-04-06,06:55,A,62,6.0NRT,304,16.2,D
20.176,96.462,343.1,1,1,2019-04-06,06:55,A,88,6.0NRT,307,39.8,D
20.178,96.472,343.9,1,1,2019-04-06,06:55,A,89,6.0NRT,306,39.8,D
20.19,96.558,323.3,1,1,2019-04-06,06:55,A,41,6.0NRT,302.3,12.3,D
20.524,98.963,328.8,1.1,1,2019-04-06,06:55,A,78,6.0NRT,305.3,20.7,D
20.643,99.974,331.8,1.2,1.1,2019-04-06,06:55,A,83,6.0NRT,300.6,28.4,D
20.692,100.456,315.6,1.3,1.1,2019-04-06,06:55,A,38,6.0NRT,301.6,8.1,D
20.822,101.561,326.5,1.5,1.2,2019-04-06,06:55,A,79,6.0NRT,298.8,32.7,D
20.477,98.822,325.2,1.1,1,2019-04-06,06:55,A,68,6.0NRT,306.3,12.8,D
20.478,98.833,319.4,1.1,1,2019-04-06,06:55,A,42,6.0NRT,305.6,6.6,D
20.616,99.919,326.4,1.2,1.1,2019-04-06,06:55,A,77,6.0NRT,301.8,20.1,D
20.618,99.931,349.7,1.2,1.1,2019-04-06,06:55,A,95,6.0NRT,303.4,69.8,D
20.812,101.577,338.8,1.5,1.2,2019-04-06,06:55,A,89,6.0NRT,299.6,63.5,D
20.367,98.064,332.1,1,1,2019-04-06,06:55,A,67,6.0NRT,317.1,10.2,D
20.616,99.925,359.3,1.2,1.1,2019-04-06,06:55,A,99,6.0NRT,303.4,100.2,D
20.618,99.937,335.3,1.2,1.1,2019-04-06,06:55,A,85,6.0NRT,302.8,35.5,D
20.819,101.552,327.8,1.5,1.2,2019-04-06,06:55,A,80,6.0NRT,298.7,34.8,D
20.821,101.567,322.3,1.5,1.2,2019-04-06,06:55,A,67,6.0NRT,298.6,22.7,D
20.458,98.799,322,1.1,1,2019-04-06,06:55,A,30,6.0NRT,306.2,7.9,D
20.6,99.88,315.9,1.2,1.1,2019-04-06,06:55,A,54,6.0NRT,299.8,7.5,D
20.81,101.568,332.6,1.5,1.2,2019-04-06,06:55,A,85,6.0NRT,299.3,44.4,D
20.812,101.583,338.4,1.5,1.2,2019-04-06,06:55,A,89,6.0NRT,299.5,60.8,D
20.656,100.48,318.9,1.3,1.1,2019-04-06,06:55,A,65,6.0NRT,301.3,13.3,D
20.706,100.888,327.2,1.4,1.2,2019-04-06,06:55,A,79,6.0NRT,301.8,27.7,D
20.708,100.902,336.2,1.4,1.2,2019-04-06,06:55,A,87,6.0NRT,302.9,46.3,D
20.64,100.431,321.1,1.3,1.1,2019-04-06,06:55,A,54,6.0NRT,304,14,D
20.643,100.456,326.3,1.3,1.1,2019-04-06,06:55,A,72,6.0NRT,300.7,22.6,D
20.646,100.481,315.1,1.3,1.1,2019-04-06,06:55,A,38,6.0NRT,301.8,8.5,D
20.647,100.493,315.2,1.3,1.1,2019-04-06,06:55,A,29,6.0NRT,301.9,8.3,D
20.696,100.89,340,1.4,1.2,2019-04-06,06:55,A,89,6.0NRT,303.2,56.8,D
20.697,100.903,357.3,1.4,1.2,2019-04-06,06:55,A,98,6.0NRT,305.3,114.2,D
20.767,101.485,412.7,1.5,1.2,2019-04-06,06:55,A,100,6.0NRT,306.3,608.4,D
20.769,101.5,371,1.5,1.2,2019-04-06,06:55,A,100,6.0NRT,293.5,205.7,D
20.623,100.383,321.6,1.3,1.1,2019-04-06,06:55,A,69,6.0NRT,304.2,15,D
20.63,100.433,332.8,1.3,1.1,2019-04-06,06:55,A,84,6.0NRT,304.6,33.5,D
20.692,100.945,328.4,1.4,1.2,2019-04-06,06:55,A,80,6.0NRT,302.7,28.1,D
20.573,100.061,317.6,1.2,1.1,2019-04-06,06:55,A,61,6.0NRT,303.5,8.6,D
20.575,100.073,316,1.2,1.1,2019-04-06,06:55,A,52,6.0NRT,302.1,7,D
22.243,101.617,318.3,1.6,1.3,2019-04-06,06:55,A,64,6.0NRT,300.2,19.8,D
21.846,98.468,316.8,1.1,1,2019-04-06,06:55,A,47,6.0NRT,301.2,6.1,D
21.686,97.359,323.7,1,1,2019-04-06,06:55,A,67,6.0NRT,302,13.8,D
21.844,98.522,320,1.1,1,2019-04-06,06:55,A,65,6.0NRT,303,9.5,D
21.867,98.697,324.5,1.1,1,2019-04-06,06:55,A,72,6.0NRT,301.6,16.7,D
22.312,102.46,328.1,1.9,1.3,2019-04-06,06:55,A,82,6.0NRT,299.7,43.1,D
21.644,97.249,321.6,1,1,2019-04-06,06:55,A,60,6.0NRT,305.5,7.7,D
21.645,97.258,322.8,1,1,2019-04-06,06:55,A,64,6.0NRT,304.6,8.9,D
22.231,101.914,315,1.7,1.3,2019-04-06,06:55,A,48,6.0NRT,293.9,17.3,D
21.148,94.059,347.1,1.2,1.1,2019-04-06,06:55,A,92,6.0NRT,298.5,66,D
21.803,98.557,317.5,1.1,1,2019-04-06,06:55,A,59,6.0NRT,301.9,8.3,D
21.138,94.06,344.9,1.2,1.1,2019-04-06,06:55,A,90,6.0NRT,300.7,58.9,D
21.14,94.071,325.3,1.2,1.1,2019-04-06,06:55,A,65,6.0NRT,295.9,19.8,D
21.141,94.082,327.3,1.2,1.1,2019-04-06,06:55,A,70,6.0NRT,299.2,22.7,D
21.143,94.093,325.4,1.2,1.1,2019-04-06,06:55,A,66,6.0NRT,299.7,19.1,D
21.578,97.119,330.1,1,1,2019-04-06,06:55,A,77,6.0NRT,309.2,13.3,D
22.248,102.495,319,1.9,1.3,2019-04-06,06:55,A,60,6.0NRT,298,21.6,D
21.025,93.551,333.3,1.3,1.1,2019-04-06,06:55,A,81,6.0NRT,301.7,36.3,D
21.536,96.881,323,1,1,2019-04-06,06:55,A,36,6.0NRT,306.6,7.6,D
20.737,101.416,343.9,1.5,1.2,2019-04-06,06:55,A,92,6.0NRT,301.2,77.1,D
20.738,101.431,318.2,1.5,1.2,2019-04-06,06:55,A,68,6.0NRT,300.6,14.7,D
20.291,97.977,334.7,1,1,2019-04-06,06:55,A,82,6.0NRT,318.1,14.5,D
20.292,97.987,342,1,1,2019-04-06,06:55,A,89,6.0NRT,316.8,26,D
20.689,101.19,326.5,1.5,1.2,2019-04-06,06:55,A,79,6.0NRT,302.4,29.9,D
19.758,94.526,334,1.2,1.1,2019-04-06,06:55,A,77,6.0NRT,312.5,21.5,D
19.76,94.537,327,1.2,1.1,2019-04-06,06:55,A,28,6.0NRT,310.9,8.5,D
19.754,94.522,344.2,1.2,1.1,2019-04-06,06:55,A,89,6.0NRT,312.8,42.3,D
19.755,94.533,332.5,1.2,1.1,2019-04-06,06:55,A,75,6.0NRT,311.7,16.9,D
20.066,96.59,324.3,1,1,2019-04-06,06:55,A,54,6.0NRT,301.1,14.5,D
20.067,96.6,407.8,1,1,2019-04-06,06:55,A,100,6.0NRT,308.7,297.8,D
20.403,99.004,353.4,1.1,1,2019-04-06,06:55,A,96,6.0NRT,306,68.4,D
20.404,99.015,327,1.1,1,2019-04-06,06:55,A,72,6.0NRT,305.7,17.1,D
19.716,94.346,326,1.2,1.1,2019-04-06,06:55,A,58,6.0NRT,302.5,23.5,D
19.718,94.358,337.9,1.2,1.1,2019-04-06,06:55,A,82,6.0NRT,302.3,44.7,D
19.816,94.987,333.1,1.1,1.1,2019-04-06,06:55,A,76,6.0NRT,317.3,10.4,D
20.069,96.678,323.4,1,1,2019-04-06,06:55,A,35,6.0NRT,302.5,12.3,D
20.071,96.687,413.9,1,1,2019-04-06,06:55,A,100,6.0NRT,312.3,340.1,D
20.072,96.697,397.3,1,1,2019-04-06,06:55,A,87,6.0NRT,299.9,229.9,D
20.362,98.768,320.9,1.1,1,2019-04-06,06:55,A,27,6.0NRT,306,9.3,D
20.589,100.521,318.4,1.3,1.1,2019-04-06,06:55,A,64,6.0NRT,303.6,11.1,D
20.591,100.533,316.7,1.3,1.1,2019-04-06,06:55,A,55,6.0NRT,302.6,8.7,D
19.734,94.526,335.8,1.2,1.1,2019-04-06,06:55,A,80,6.0NRT,310.5,25.3,D
19.736,94.537,333.4,1.2,1.1,2019-04-06,06:55,A,77,6.0NRT,310.5,19.2,D
20.06,96.679,351.2,1,1,2019-04-06,06:55,A,94,6.0NRT,307.4,54.9,D
20.062,96.689,474.2,1,1,2019-04-06,06:55,A,100,6.0NRT,339,1074.5,D
20.063,96.698,420.8,1,1,2019-04-06,06:55,A,75,6.0NRT,304.9,393.9,D
19.725,94.528,328.5,1.2,1.1,2019-04-06,06:55,A,66,6.0NRT,309.6,14.3,D
19.727,94.538,363,1.2,1.1,2019-04-06,06:55,A,100,6.0NRT,311,98.6,D
20.051,96.681,345.5,1,1,2019-04-06,06:55,A,90,6.0NRT,305.2,44,D
20.053,96.69,413.1,1,1,2019-04-06,06:55,A,100,6.0NRT,315.3,333.1,D
20.054,96.7,354.5,1,1,2019-04-06,06:55,A,84,6.0NRT,295,63.6,D
20.181,97.589,344.1,1,1,2019-04-06,06:55,A,90,6.0NRT,308.9,37.2,D
20.182,97.598,369.1,1,1,2019-04-06,06:55,A,94,6.0NRT,304.3,101.2,D
20.534,100.242,327.4,1.3,1.1,2019-04-06,06:55,A,78,6.0NRT,304.3,24.4,D
20.557,100.423,367.5,1.3,1.1,2019-04-06,06:55,A,100,6.0NRT,303.8,146.4,D
20.558,100.436,363.8,1.3,1.1,2019-04-06,06:55,A,100,6.0NRT,304.6,129.9,D
19.705,94.465,334.4,1.2,1.1,2019-04-06,06:55,A,78,6.0NRT,303.8,36.1,D
19.995,96.359,326.3,1,1,2019-04-06,06:55,A,61,6.0NRT,304.3,14.3,D
19.996,96.368,325.9,1,1,2019-04-06,06:55,A,60,6.0NRT,304.7,13.6,D
20.533,100.316,327.2,1.3,1.1,2019-04-06,06:55,A,78,6.0NRT,302,25.4,D
20.534,100.328,314,1.3,1.1,2019-04-06,06:55,A,27,6.0NRT,300.9,7.1,D
20.539,100.364,316.2,1.3,1.1,2019-04-06,06:55,A,57,6.0NRT,301.5,10.4,D
20.54,100.376,348,1.3,1.1,2019-04-06,06:55,A,94,6.0NRT,301.8,74.1,D
20.553,100.475,350.4,1.3,1.1,2019-04-06,06:55,A,95,6.0NRT,304.6,79.2,D
20.554,100.487,342.6,1.3,1.1,2019-04-06,06:55,A,91,6.0NRT,301.8,57.3,D
20.214,97.956,342.4,1,1,2019-04-06,06:55,A,89,6.0NRT,314.7,30.2,D
20.226,98.042,327,1,1,2019-04-06,06:55,A,72,6.0NRT,306.9,16.5,D
20.523,100.318,316.2,1.3,1.1,2019-04-06,06:55,A,56,6.0NRT,302.8,9.6,D
20.542,100.476,319.9,1.3,1.1,2019-04-06,06:55,A,64,6.0NRT,303.1,13.8,D
20.544,100.488,320.5,1.3,1.1,2019-04-06,06:55,A,69,6.0NRT,301.9,15.3,D
20.552,100.551,349.6,1.3,1.1,2019-04-06,06:55,A,95,6.0NRT,304.1,78.8,D
20.553,100.564,327.6,1.3,1.1,2019-04-06,06:55,A,79,6.0NRT,302.9,24.5,D
20.558,100.602,319.1,1.3,1.1,2019-04-06,06:55,A,66,6.0NRT,301.7,13.5,D
20.402,99.435,325.8,1.1,1.1,2019-04-06,06:55,A,74,6.0NRT,304.9,17.3,D
20.403,99.445,321.7,1.1,1.1,2019-04-06,06:55,A,67,6.0NRT,301,12.5,D
20.542,100.553,395.9,1.3,1.1,2019-04-06,06:55,A,100,6.0NRT,306.5,330.7,D
20.543,100.565,326.3,1.3,1.1,2019-04-06,06:55,A,77,6.0NRT,302.9,22.3,D
19.686,94.535,339.8,1.2,1.1,2019-04-06,06:55,A,85,6.0NRT,312.5,34,D
19.688,94.546,342.1,1.2,1.1,2019-04-06,06:55,A,87,6.0NRT,309.9,37.7,D
20.328,98.942,323.7,1.1,1,2019-04-06,06:55,A,69,6.0NRT,307.5,10.5,D
20.497,100.272,330.2,1.3,1.1,2019-04-06,06:55,A,81,6.0NRT,303.1,27.9,D
20.498,100.284,331,1.3,1.1,2019-04-06,06:55,A,82,6.0NRT,302.8,30,D
20.531,100.554,328.2,1.3,1.1,2019-04-06,06:55,A,79,6.0NRT,302.6,26.8,D
20.533,100.567,322.7,1.3,1.1,2019-04-06,06:55,A,72,6.0NRT,303.1,17,D
20.638,101.451,335.5,1.5,1.2,2019-04-06,06:55,A,87,6.0NRT,301.1,46.4,D
20.639,101.466,345,1.5,1.2,2019-04-06,06:55,A,92,6.0NRT,304.6,75.8,D
20.641,101.479,351.8,1.5,1.2,2019-04-06,06:55,A,96,6.0NRT,305.2,102.1,D
19.677,94.536,331.6,1.2,1.1,2019-04-06,06:55,A,74,6.0NRT,311.8,19.8,D
19.679,94.547,334.9,1.2,1.1,2019-04-06,06:55,A,79,6.0NRT,310.8,24.3,D
19.968,96.422,325.2,1,1,2019-04-06,06:55,A,57,6.0NRT,303.1,14.4,D
20.199,98.046,325.6,1,1,2019-04-06,06:55,A,65,6.0NRT,306,13.5,D
20.2,98.055,322.9,1,1,2019-04-06,06:55,A,51,6.0NRT,304.4,10.2,D
20.487,100.273,320,1.3,1.1,2019-04-06,06:55,A,67,6.0NRT,303.5,13.9,D
20.488,100.285,322.9,1.3,1.1,2019-04-06,06:55,A,72,6.0NRT,304.2,18.9,D
20.506,100.518,353.1,1.3,1.1,2019-04-06,06:55,A,96,6.0NRT,303.6,91,D
20.517,100.607,317.3,1.3,1.1,2019-04-06,06:55,A,38,6.0NRT,300.6,11.1,D
20.175,98.006,324,1,1,2019-04-06,06:55,A,65,6.0NRT,305.4,11.3,D
20.177,98.015,319.1,1,1,2019-04-06,06:55,A,23,6.0NRT,305.3,6.8,D
20.508,100.511,337.7,1.3,1.1,2019-04-06,06:55,A,87,6.0NRT,302.1,46.9,D
20.509,100.523,341.9,1.3,1.1,2019-04-06,06:55,A,90,6.0NRT,301.8,56.8,D
20.516,100.574,320,1.3,1.1,2019-04-06,06:55,A,65,6.0NRT,302.5,13.9,D
20.517,100.587,318.2,1.3,1.1,2019-04-06,06:55,A,51,6.0NRT,301.6,11.3,D
20.519,100.599,318.8,1.3,1.1,2019-04-06,06:55,A,40,6.0NRT,300.7,12.4,D
20.104,97.558,323.9,1,1,2019-04-06,06:55,A,64,6.0NRT,306.3,8.5,D
20.497,100.512,321.7,1.3,1.1,2019-04-06,06:55,A,70,6.0NRT,301.4,17.8,D
19.968,96.671,332.7,1,1,2019-04-06,06:55,A,77,6.0NRT,304.6,23.1,D
19.969,96.681,355.1,1,1,2019-04-06,06:55,A,97,6.0NRT,307.7,64.8,D
19.97,96.69,350.5,1,1,2019-04-06,06:55,A,94,6.0NRT,305.4,54.9,D
20.324,99.244,320.6,1.1,1.1,2019-04-06,06:55,A,44,6.0NRT,306,10.7,D
20.477,100.429,361.5,1.3,1.1,2019-04-06,06:55,A,100,6.0NRT,304.8,120.1,D
20.478,100.44,361.3,1.3,1.1,2019-04-06,06:55,A,100,6.0NRT,303.6,120.5,D
19.96,96.682,333.5,1,1,2019-04-06,06:55,A,78,6.0NRT,303.2,24.8,D
19.961,96.692,336.6,1,1,2019-04-06,06:55,A,82,6.0NRT,302.1,29.4,D
20.118,97.79,336.3,1,1,2019-04-06,06:55,A,82,6.0NRT,315.2,17,D
20.136,98.052,324.3,1,1,2019-04-06,06:55,A,66,6.0NRT,303.8,12.8,D
20.461,100.634,335,1.3,1.1,2019-04-06,06:55,A,85,6.0NRT,305.9,40,D
20.462,100.647,334.4,1.3,1.1,2019-04-06,06:55,A,85,6.0NRT,303.5,39.3,D
20.397,100.196,328.2,1.3,1.1,2019-04-06,06:55,A,78,6.0NRT,306.6,22.1,D
20.033,97.511,326.2,1,1,2019-04-06,06:55,A,26,6.0NRT,309.5,10,D
20.53,101.397,335.1,1.5,1.2,2019-04-06,06:55,A,86,6.0NRT,303.8,48.8,D
